0.685539,0.096024,0.118736,0.081041,-0.051076,0.036042,-0.021990,0.000360,0.088364,0.016617,-0.114679,0.016447,0.155862,0.078056,0.009016,-0.293158,0.046037,-0.110772,0.070860,-0.096433,-0.040326,-0.040078,-0.155387,0.037923,-0.033936
0.096024,1.111204,0.126386,0.656452,-0.388318,0.074690,0.456279,-0.519728,0.552621,-0.697161,-0.098353,0.064868,-0.640969,0.290972,-0.335878,-0.728323,0.120181,-0.289532,0.578989,-0.121732,-0.511538,0.164815,-0.058636,0.391109,0.145416
0.118736,0.126386,0.833966,0.310565,0.182655,0.056797,0.311875,0.033279,0.260630,-0.273998,-0.124939,-0.141558,-0.610524,0.103577,-0.266496,-0.151940,-0.004113,-0.179183,0.183707,-0.140058,-0.233177,0.156987,0.019303,0.182315,-0.047939
0.081041,0.656452,0.310565,1.573851,-0.295328,0.161699,0.799288,-0.224104,1.095329,-0.786432,-0.183602,0.154667,-1.172960,0.503537,-0.661563,-0.927921,0.066461,-0.706338,0.871023,-0.281552,-0.801967,0.301609,-0.093671,0.686326,0.076794
-0.051076,-0.388318,0.182655,-0.295328,0.969707,0.002597,-0.145737,0.526449,-0.184357,0.319281,0.008676,-0.051843,0.205727,-0.075291,0.093028,0.512975,-0.044760,0.044977,-0.214027,-0.033625,0.165553,-0.052900,-0.086976,-0.134252,-0.351093
0.036042,0.074690,0.056797,0.161699,0.002597,0.682531,0.171550,0.117678,0.187966,-0.133821,0.002637,-0.012693,-0.128082,0.096796,-0.060262,-0.191586,0.001473,0.015970,0.113034,-0.030615,-0.357736,0.032934,-0.092506,0.115880,-0.042088
-0.021990,0.456279,0.311875,0.799288,-0.145737,0.171550,1.324400,-0.145977,0.843965,-0.736554,-0.134121,0.107213,-1.126080,0.361191,-0.708211,-0.553356,0.047892,-0.561533,0.566004,-0.228760,-0.876625,0.289554,-0.067683,0.647294,0.035130
0.000360,-0.519728,0.033279,-0.224104,0.526449,0.117678,-0.145977,1.157793,-0.061487,0.529064,0.022537,0.089481,0.303638,-0.040386,0.014828,0.279096,-0.214753,-0.290679,-0.202833,-0.123682,0.159503,-0.078076,-0.095639,-0.096665,-0.300579
0.088364,0.552621,0.260630,1.095329,-0.184357,0.187966,0.843965,-0.061487,1.715462,-0.723361,-0.148361,0.258547,-0.923821,0.707239,-0.681763,-0.801121,0.119429,-0.945775,0.804959,-0.436144,-1.042449,0.237547,-0.365133,0.855454,-0.055245
0.016617,-0.697161,-0.273998,-0.786432,0.319281,-0.133821,-0.736554,0.529064,-0.723361,1.385213,0.126374,-0.044236,1.130983,-0.315631,0.528579,0.614270,-0.109904,0.344772,-0.562476,0.138535,0.847837,-0.290815,0.007168,-0.492594,-0.143317
-0.114679,-0.098353,-0.124939,-0.183602,0.008676,0.002637,-0.134121,0.022537,-0.148361,0.126374,0.639494,-0.026761,0.288116,-0.109005,0.141798,0.148198,-0.058167,0.145436,-0.123041,0.112299,0.044756,-0.074085,0.169544,-0.099457,0.047479
0.016447,0.064868,-0.141558,0.154667,-0.051843,-0.012693,0.107213,0.089481,0.258547,-0.044236,-0.026761,0.718492,-0.027108,0.136941,-0.163165,-0.187660,0.031346,-0.444059,0.121010,-0.281640,-0.148764,0.006970,-0.175646,0.124789,-0.049690
0.155862,-0.640969,-0.610524,-1.172960,0.205727,-0.128082,-1.126080,0.303638,-0.923821,1.130983,0.288116,-0.027108,2.230870,-0.307616,0.958532,0.692537,0.050105,0.613419,-0.700340,0.144159,0.818288,-0.573635,-0.351956,-0.662424,-0.198327
0.078056,0.290972,0.103577,0.503537,-0.075291,0.096796,0.361191,-0.040386,0.707239,-0.315631,-0.109005,0.136941,-0.307616,0.926849,-0.276616,-0.386439,0.144409,-0.426188,0.526782,-0.282998,-0.507483,0.079099,-0.441773,0.402948,-0.111213
0.009016,-0.335878,-0.266496,-0.661563,0.093028,-0.060262,-0.708211,0.014828,-0.681763,0.528579,0.141798,-0.163165,0.958532,-0.276616,1.107655,0.487069,-0.004498,0.714991,-0.431923,0.255746,0.546182,-0.246472,0.019064,-0.443149,-0.021335
-0.293158,-0.728323,-0.151940,-0.927921,0.512975,-0.191586,-0.553356,0.279096,-0.801121,0.614270,0.148198,-0.187660,0.692537,-0.386439,0.487069,1.415363,-0.085713,0.681026,-0.626393,0.274583,0.627982,-0.178075,0.150802,-0.493018,-0.125056
0.046037,0.120181,-0.004113,0.066461,-0.044760,0.001473,0.047892,-0.214753,0.119429,-0.109904,-0.058167,0.031346,0.050105,0.144409,-0.004498,-0.085713,0.697662,-0.024714,0.094881,-0.123045,-0.159313,-0.012884,-0.365139,0.066825,-0.181252
-0.110772,-0.289532,-0.179183,-0.706338,0.044977,0.015970,-0.561533,-0.290679,-0.945775,0.344772,0.145436,-0.444059,0.613419,-0.426188,0.714991,0.681026,-0.024714,1.486578,-0.485960,0.574860,0.566219,-0.157731,0.304298,-0.501499,0.113209
0.070860,0.578989,0.183707,0.871023,-0.214027,0.113034,0.566004,-0.202833,0.804959,-0.562476,-0.123041,0.121010,-0.700340,0.526782,-0.431923,-0.626393,0.094881,-0.485960,1.161087,-0.229052,-0.607726,0.180082,-0.186118,0.627179,0.023571
-0.096433,-0.121732,-0.140058,-0.281552,-0.033625,-0.030615,-0.228760,-0.123682,-0.436144,0.138535,0.112299,-0.281640,0.144159,-0.282998,0.255746,0.274583,-0.123045,0.574860,-0.229052,0.879032,0.331915,-0.037068,0.478306,-0.226333,0.170343
-0.040326,-0.511538,-0.233177,-0.801967,0.165553,-0.357736,-0.876625,0.159503,-1.042449,0.847837,0.044756,-0.148764,0.818288,-0.507483,0.546182,0.627982,-0.159313,0.566219,-0.607726,0.331915,1.502407,-0.210410,0.415233,-0.622776,0.065200
-0.040078,0.164815,0.156987,0.301609,-0.052900,0.032934,0.289554,-0.078076,0.237547,-0.290815,-0.074085,0.006970,-0.573635,0.079099,-0.246472,-0.178075,-0.012884,-0.157731,0.180082,-0.037068,-0.210410,0.661741,0.090500,0.170332,0.050997
-0.155387,-0.058636,0.019303,-0.093671,-0.086976,-0.092506,-0.067683,-0.095639,-0.365133,0.007168,0.169544,-0.175646,-0.351956,-0.441773,0.019064,0.150802,-0.365139,0.304298,-0.186118,0.478306,0.415233,0.090500,1.218007,-0.162917,0.410249
0.037923,0.391109,0.182315,0.686326,-0.134252,0.115880,0.647294,-0.096665,0.855454,-0.492594,-0.099457,0.124789,-0.662424,0.402948,-0.443149,-0.493018,0.066825,-0.501499,0.627179,-0.226333,-0.622776,0.170332,-0.162917,1.041992,-0.002795
